report_id,data_riferimento,titolo_tabella,regione,raggiunti,con_politica,con_politica_pc,lep_e,lep_f1,lep_f2,c07_form_incl_dig,c11_form_no_dig,c12_form_spec_dig,lep_h,lep_j,lep_o,tirocinio_co,con_pol_o_tiroc,con_pol_o_tiroc_pc
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Basilicata,47703.0,20292.0,42.5,9511.0,5192.0,51.0,3695.0,1834.0,8830.0,13907.0,5.0,153.0,2140.0,22159.0,46.5
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",P.A. Bolzano,16514.0,16338.0,98.9,2157.0,16311.0,179.0,15.0,1299.0,698.0,1704.0,0.0,31.0,388.0,16343.0,99.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Calabria,178746.0,127179.0,71.2,120399.0,76250.0,5161.0,10475.0,7805.0,29928.0,45621.0,0.0,3531.0,7803.0,130002.0,72.7
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Campania,554450.0,415258.0,74.9,394750.0,179937.0,10972.0,161908.0,300.0,43400.0,200727.0,1285.0,3196.0,32678.0,424136.0,76.5
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Emilia-Romagna,281586.0,239609.0,85.1,228601.0,188818.0,9995.0,35574.0,8609.0,71542.0,110078.0,328.0,2169.0,18428.0,242412.0,86.1
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Friuli-Venezia Giulia,111538.0,106663.0,95.6,82979.0,96423.0,3432.0,9639.0,14471.0,16559.0,36164.0,108.0,117.0,6141.0,106943.0,95.9
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Lazio,289903.0,177099.0,61.1,164338.0,39760.0,10640.0,17529.0,18510.0,25678.0,59204.0,1.0,667.0,17836.0,181385.0,62.6
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Liguria,69977.0,55541.0,79.4,45491.0,32318.0,2426.0,50.0,11454.0,11430.0,20553.0,0.0,51.0,4751.0,56124.0,80.2
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Lombardia,547768.0,361394.0,66.0,298506.0,253867.0,31597.0,24055.0,66476.0,61711.0,135718.0,417.0,2734.0,38561.0,378018.0,69.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Marche,111440.0,96532.0,86.6,57123.0,83163.0,8111.0,8607.0,4035.0,8405.0,19096.0,1.0,1208.0,11765.0,97393.0,87.4
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Molise,15188.0,4172.0,27.5,1247.0,200.0,49.0,1481.0,273.0,1716.0,3257.0,1.0,5.0,1127.0,5112.0,33.7
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Piemonte,273770.0,199571.0,72.9,187965.0,106976.0,24320.0,54946.0,7367.0,25120.0,79104.0,1.0,57.0,27865.0,202149.0,73.8
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Puglia,400901.0,203584.0,50.8,104904.0,119547.0,531.0,31252.0,21935.0,42157.0,91972.0,7.0,18330.0,23749.0,220031.0,54.9
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Sardegna,176814.0,147470.0,83.4,145385.0,64814.0,7002.0,38.0,14159.0,19903.0,31228.0,1.0,449.0,12000.0,149172.0,84.4
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Sicilia,561914.0,220988.0,39.3,168339.0,29441.0,17798.0,33821.0,14674.0,53121.0,91599.0,4.0,256.0,27928.0,230594.0,41.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Toscana,290131.0,264481.0,91.2,240055.0,194024.0,12838.0,44634.0,43680.0,35931.0,106041.0,6283.0,3623.0,17504.0,265331.0,91.5
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",P.A. Trento,28213.0,27237.0,96.5,11760.0,24905.0,331.0,1479.0,3980.0,4164.0,9017.0,380.0,149.0,865.0,27257.0,96.6
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Umbria,65465.0,50740.0,77.5,48325.0,27986.0,2887.0,769.0,7793.0,8235.0,15041.0,0.0,9.0,5712.0,51761.0,79.1
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Valle d'Aosta,7332.0,6559.0,89.5,5290.0,4004.0,553.0,461.0,430.0,919.0,1871.0,27.0,40.0,668.0,6582.0,89.8
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Veneto,325161.0,325010.0,100.0,324916.0,302321.0,22674.0,16738.0,52336.0,30789.0,88209.0,2438.0,400.0,34836.0,325039.0,100.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Totale,4426443.0,3127646.0,70.7,2691396.0,1880888.0,171563.0,458978.0,304989.0,509434.0,1174106.0,11287.0,37285.0,297407.0,3200720.0,72.3
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Abruzzo,62077.0,51867.0,83.6,40622.0,28578.0,11.0,1453.0,607.0,597.0,2623.0,0.0,1.0,3607.0,52589.0,84.7
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Basilicata,39011.0,11742.0,30.1,7467.0,2486.0,0.0,2436.0,1233.0,2184.0,5834.0,0.0,73.0,1570.0,13404.0,34.4
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),P.A. Bolzano,14205.0,14020.0,98.7,1411.0,14004.0,16.0,15.0,670.0,286.0,831.0,0.0,20.0,274.0,14028.0,98.8
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Calabria,149019.0,93698.0,62.9,92241.0,44138.0,2686.0,5118.0,4330.0,2420.0,11548.0,0.0,3171.0,5534.0,97350.0,65.3
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Campania,466868.0,308411.0,66.1,294660.0,90419.0,7628.0,112698.0,208.0,11763.0,124460.0,606.0,1812.0,23352.0,317194.0,67.9
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Emilia-Romagna,235956.0,200269.0,84.9,188142.0,151661.0,7531.0,33292.0,6308.0,48181.0,84853.0,1.0,1699.0,13803.0,202510.0,85.8
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Friuli-Venezia Giulia,95825.0,90457.0,94.4,69348.0,81571.0,2158.0,6452.0,11246.0,9341.0,24369.0,64.0,49.0,4858.0,90825.0,94.8
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Lazio,230022.0,115051.0,50.0,114972.0,25068.0,20.0,6366.0,11358.0,4068.0,21369.0,0.0,465.0,14184.0,125385.0,54.5
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Liguria,58513.0,44197.0,75.5,37636.0,23293.0,1516.0,8.0,8753.0,7686.0,14746.0,0.0,37.0,3274.0,44730.0,76.4
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Lombardia,405095.0,231573.0,57.2,207675.0,172475.0,9451.0,6668.0,46360.0,28253.0,68991.0,6.0,1928.0,26581.0,245300.0,60.6
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Marche,94614.0,79935.0,84.5,42540.0,72231.0,1722.0,1451.0,3149.0,2697.0,7012.0,0.0,1118.0,8824.0,81408.0,86.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Molise,10734.0,1914.0,17.8,792.0,17.0,3.0,954.0,131.0,194.0,1269.0,1.0,0.0,724.0,2607.0,24.3
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Piemonte,217864.0,147412.0,67.7,139811.0,73914.0,17401.0,36885.0,4465.0,7948.0,46081.0,1.0,45.0,20844.0,150097.0,68.9
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Puglia,315278.0,131322.0,41.7,66094.0,87914.0,432.0,16017.0,10954.0,3050.0,29653.0,4.0,4050.0,17444.0,144647.0,45.9
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Sardegna,148854.0,115144.0,77.4,114411.0,46629.0,1538.0,15.0,5686.0,3285.0,8844.0,1.0,13.0,8658.0,117544.0,79.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Sicilia,446451.0,115427.0,25.9,110548.0,11316.0,58.0,12250.0,3142.0,2202.0,17227.0,1.0,183.0,19895.0,134786.0,30.2
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Toscana,234529.0,211941.0,90.4,193687.0,155415.0,8220.0,22189.0,26629.0,11371.0,53285.0,3712.0,2919.0,12625.0,212781.0,90.7
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),P.A. Trento,23367.0,22251.0,95.2,9263.0,19881.0,179.0,805.0,2347.0,1603.0,4699.0,298.0,19.0,488.0,22272.0,95.3
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Umbria,53622.0,37540.0,70.0,36971.0,19467.0,667.0,296.0,4442.0,3110.0,6842.0,0.0,7.0,4266.0,39307.0,73.3
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Valle d'Aosta,5590.0,4695.0,84.0,3408.0,3142.0,192.0,165.0,351.0,229.0,891.0,21.0,9.0,426.0,4768.0,85.3
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Veneto,266958.0,266562.0,99.9,266404.0,258702.0,13217.0,7604.0,38680.0,16747.0,55297.0,1656.0,234.0,27688.0,266641.0,99.9
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Totale,3574452.0,2295428.0,64.2,2038103.0,1382321.0,74646.0,273137.0,191049.0,167215.0,590724.0,6372.0,17852.0,218919.0,2380173.0,66.6
