report_id,data_riferimento,titolo_tabella,dimensione,etichetta,percorso,presi_in_carico,occupati_totale,occupati_pc,nuovi_occupati,nuovi_occupati_pc,gia_occupati,gia_occupati_pc,quota_nuovi_su_occ
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Sicilia,,445705.0,148097.0,33.2,136307.0,30.6,11790.0,2.6,92.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Toscana,,234529.0,114815.0,49.0,103800.0,44.3,11015.0,4.7,90.4
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,P.A. Trento,,23367.0,10490.0,44.9,9808.0,42.0,682.0,2.9,93.5
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Umbria,,53407.0,26514.0,49.6,24133.0,45.2,2381.0,4.5,91.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Valle d'Aosta,,5587.0,2606.0,46.6,2382.0,42.6,224.0,4.0,91.4
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Veneto,,266239.0,123662.0,46.4,115158.0,43.3,8504.0,3.2,93.1
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Totale,,3568728.0,1429141.0,40.0,1292670.0,36.2,136471.0,3.8,90.5
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,1_reinserimento_lavorativo,1_reinserimento_lavorativo,1793203.0,896391.0,50.0,819731.0,45.7,76660.0,4.3,91.4
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,2_aggiornamento_upskilling,2_aggiornamento_upskilling,881797.0,354404.0,40.2,317544.0,36.0,36860.0,4.2,89.6
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,3_riqualificazione_reskilling,3_riqualificazione_reskilling,758398.0,150087.0,19.8,133075.0,17.5,17012.0,2.2,88.7
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,4_lavoro_inclusione,4_lavoro_inclusione,135330.0,28259.0,20.9,22320.0,16.5,5939.0,4.4,79.0
