file,ente,data_riferimento,tema,caption_num,caption_title,page,anchor,col_index,header_above,valore_raw,valore_num,unit_guess,quality_flag
2024/Nota-monitoraggio-1_2024.pdf,ALTRO,2024-01-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,8,Veneto,3,1 2 3 4 | Reinserimento lavorativo Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,5.271,5271,count,ok
2024/Nota-monitoraggio-1_2024.pdf,ALTRO,2024-01-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,8,Veneto,4,1 2 3 4 | Reinserimento lavorativo Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"54,1",54.1,percent,ok
2024/Nota-monitoraggio-1_2024.pdf,ALTRO,2024-01-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,8,Veneto,5,1 2 3 4 | Reinserimento lavorativo Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"35,9",35.9,percent,ok
2024/Nota-monitoraggio-1_2024.pdf,ALTRO,2024-01-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,8,Veneto,6,1 2 3 4 | Reinserimento lavorativo Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"6,6",6.6,percent,ok
2024/Nota-monitoraggio-1_2024.pdf,ALTRO,2024-01-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,8,Veneto,7,1 2 3 4 | Reinserimento lavorativo Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"3,4",3.4,percent,ok
2024/Nota-monitoraggio-1_2024.pdf,ALTRO,2024-01-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,8,Totale,0,1 2 3 4 | Reinserimento lavorativo Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,1.062.249,1062249,count,ok
2024/Nota-monitoraggio-1_2024.pdf,ALTRO,2024-01-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,8,Totale,1,1 2 3 4 | Reinserimento lavorativo Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,528.382,528382,count,ok
2024/Nota-monitoraggio-1_2024.pdf,ALTRO,2024-01-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,8,Totale,2,1 2 3 4 | Reinserimento lavorativo Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,408.401,408401,count,ok
2024/Nota-monitoraggio-1_2024.pdf,ALTRO,2024-01-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,8,Totale,3,1 2 3 4 | Reinserimento lavorativo Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,71.437,71437,count,ok
2024/Nota-monitoraggio-1_2024.pdf,ALTRO,2024-01-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,8,Totale,4,1 2 3 4 | Reinserimento lavorativo Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"51,3",51.3,percent,ok
2024/Nota-monitoraggio-1_2024.pdf,ALTRO,2024-01-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,8,Totale,5,1 2 3 4 | Reinserimento lavorativo Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"25,5",25.5,percent,ok
2024/Nota-monitoraggio-1_2024.pdf,ALTRO,2024-01-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,8,Totale,6,1 2 3 4 | Reinserimento lavorativo Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"19,7",19.7,percent,ok
2024/Nota-monitoraggio-1_2024.pdf,ALTRO,2024-01-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,8,Totale,7,1 2 3 4 | Reinserimento lavorativo Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"3,5",3.5,percent,ok
2025/INAPP_Focus-GOL _6-2025.pdf,INAPP,2025-04-30,A1,1.2,"Programma GOL: prese in carico per regione e percorso, v.a. e val.%",9,Valle d'Aosta,0,Fonte: elaborazioni Inapp su dati MLPS - Sistema Informativo Unitario (dati al 30 aprile 2025) | 7 di 27 | R | A | B | P | C | C | E | F | L | L | L | M | M | P | P | S | S | T | P | U | V | V | T | e g io n e | b r u z z o | a s ilic a ta | .A . B o lz a n | a la b r ia | a m p a n ia | m ilia -R o m | r iu li-V e n e | a z io | ig u r ia | o m b a r d ia | a r c h e | o lis e | ie m o n te | u g lia | a r d e g n a | ic ilia | o s c a n a | .A . T r e n to | m b r ia | a lle d 'A o s | e n e to | o t a le | o | a g | z ia | ta | n a | G iu lia | 1 | R e in s e r im e n t | la v o r a t iv o | 4 3 .3 | 2 0 .6 | 1 0 .9 | 6 9 .2 | 1 6 3 .8 | 1 5 9 .4 | 7 3 .1 | 1 4 2 .0 | 4 1 .4 | 2 4 4 .7 | 7 7 .2 | 3 .8 | 1 2 3 .5 | 1 3 0 .7 | 9 5 .2 | 2 0 3 .1 | 1 8 2 .1 | 1 4 .5 | 4 2 .3 | 3 .2 | 1 4 6 .4 | 1 .9 9 1 .4 | o | 1 | 8 | 6 | 2 | 3 | 5 | 8 | 0 | 9 | 2 | 5 | 0 | 2 | 3 | 8 | 3 | 5 | 9 | 6 | 7 | 3 | 4 | 1 | 2 | 3 | 9 | 2 | 5 | 2 | 9 | 9 | 7 | 6 | 6 | 2 | 3 | 4 | 9 | 5 | 1 | 3 | 0 | 7 | 5 | 2 | A g g io r n a m e n t | (U p s k illin g ) | 1 1 .0 | 8 .0 | 3 .5 | 4 0 .5 | 1 1 7 .5 | 5 6 .3 | 2 5 .2 | 4 6 .7 | 8 .4 | 1 2 5 .4 | 1 7 .9 | 3 .1 | 5 4 .0 | 1 0 2 .5 | 4 0 .8 | 1 1 0 .4 | 5 6 .3 | 6 .2 | 8 .6 | 1 .4 | 1 2 7 .5 | 9 7 2 .2 | o | 3 | 1 | 2 | 5 | 5 | 0 | 2 | 6 | 8 | 1 | 9 | 1 | 2 | 6 | 5 | 2 | 9 | 8 | 6 | 6 | 8 | 5 | 1 | 6 | 3 | 6 | 3 | 9 | 1 | 0 | 9 | 4 | 9 | 9 | 2 | 5 | 2 | 2 | 7 | 9 | 7 | 8 | 6 | 8 | 3 | R iq u a lific a z io n e | (R e s k illin g ) | V a lo r i a s s o lu ,60,60,count,ok
2025/INAPP_Focus-GOL _6-2025.pdf,INAPP,2025-04-30,A1,1.2,"Programma GOL: prese in carico per regione e percorso, v.a. e val.%",9,Campania,0,Fonte: elaborazioni Inapp su dati MLPS - Sistema Informativo Unitario (dati al 30 aprile 2025) | 7 di 27 | R | A | B | P | C | C | E | F | L | L | L | M | M | P | P | S | S | T | P | U | V | V | T | e g io n e | b r u z z o | a s ilic a ta | .A . B o lz a n | a la b r ia | a m p a n ia | m ilia -R o m | r iu li-V e n e | a z io | ig u r ia | o m b a r d ia | a r c h e | o lis e | ie m o n te | u g lia | a r d e g n a | ic ilia | o s c a n a | .A . T r e n to | m b r ia | a lle d 'A o s | e n e to | o t a le | o | a g | z ia | ta | n a | G iu lia | 1 | R e in s e r im e n t | la v o r a t iv o | 4 3 .3 | 2 0 .6 | 1 0 .9 | 6 9 .2 | 1 6 3 .8 | 1 5 9 .4 | 7 3 .1 | 1 4 2 .0 | 4 1 .4 | 2 4 4 .7 | 7 7 .2 | 3 .8 | 1 2 3 .5 | 1 3 0 .7 | 9 5 .2 | 2 0 3 .1 | 1 8 2 .1 | 1 4 .5 | 4 2 .3 | 3 .2 | 1 4 6 .4 | 1 .9 9 1 .4 | o | 1 | 8 | 6 | 2 | 3 | 5 | 8 | 0 | 9 | 2 | 5 | 0 | 2 | 3 | 8 | 3 | 5 | 9 | 6 | 7 | 3 | 4 | 1 | 2 | 3 | 9 | 2 | 5 | 2 | 9 | 9 | 7 | 6 | 6 | 2 | 3 | 4 | 9 | 5 | 1 | 3 | 0 | 7 | 5 | 2 | A g g io r n a m e n t | (U p s k illin g ) | 1 1 .0 | 8 .0 | 3 .5 | 4 0 .5 | 1 1 7 .5 | 5 6 .3 | 2 5 .2 | 4 6 .7 | 8 .4 | 1 2 5 .4 | 1 7 .9 | 3 .1 | 5 4 .0 | 1 0 2 .5 | 4 0 .8 | 1 1 0 .4 | 5 6 .3 | 6 .2 | 8 .6 | 1 .4 | 1 2 7 .5 | 9 7 2 .2 | o | 3 | 1 | 2 | 5 | 5 | 0 | 2 | 6 | 8 | 1 | 9 | 1 | 2 | 6 | 5 | 2 | 9 | 8 | 6 | 6 | 8 | 5 | 1 | 6 | 3 | 6 | 3 | 9 | 1 | 0 | 9 | 4 | 9 | 9 | 2 | 5 | 2 | 2 | 7 | 9 | 7 | 8 | 6 | 8 | 3 | R iq u a lific a z io n e | (R e s k illin g ) | V a lo r i a s s o lu ,30,30,count,ok
2025/INAPP_Focus-GOL _6-2025.pdf,INAPP,2025-04-30,A1,1.2,"Programma GOL: prese in carico per regione e percorso, v.a. e val.%",9,Campania,1,Fonte: elaborazioni Inapp su dati MLPS - Sistema Informativo Unitario (dati al 30 aprile 2025) | 7 di 27 | R | A | B | P | C | C | E | F | L | L | L | M | M | P | P | S | S | T | P | U | V | V | T | e g io n e | b r u z z o | a s ilic a ta | .A . B o lz a n | a la b r ia | a m p a n ia | m ilia -R o m | r iu li-V e n e | a z io | ig u r ia | o m b a r d ia | a r c h e | o lis e | ie m o n te | u g lia | a r d e g n a | ic ilia | o s c a n a | .A . T r e n to | m b r ia | a lle d 'A o s | e n e to | o t a le | o | a g | z ia | ta | n a | G iu lia | 1 | R e in s e r im e n t | la v o r a t iv o | 4 3 .3 | 2 0 .6 | 1 0 .9 | 6 9 .2 | 1 6 3 .8 | 1 5 9 .4 | 7 3 .1 | 1 4 2 .0 | 4 1 .4 | 2 4 4 .7 | 7 7 .2 | 3 .8 | 1 2 3 .5 | 1 3 0 .7 | 9 5 .2 | 2 0 3 .1 | 1 8 2 .1 | 1 4 .5 | 4 2 .3 | 3 .2 | 1 4 6 .4 | 1 .9 9 1 .4 | o | 1 | 8 | 6 | 2 | 3 | 5 | 8 | 0 | 9 | 2 | 5 | 0 | 2 | 3 | 8 | 3 | 5 | 9 | 6 | 7 | 3 | 4 | 1 | 2 | 3 | 9 | 2 | 5 | 2 | 9 | 9 | 7 | 6 | 6 | 2 | 3 | 4 | 9 | 5 | 1 | 3 | 0 | 7 | 5 | 2 | A g g io r n a m e n t | (U p s k illin g ) | 1 1 .0 | 8 .0 | 3 .5 | 4 0 .5 | 1 1 7 .5 | 5 6 .3 | 2 5 .2 | 4 6 .7 | 8 .4 | 1 2 5 .4 | 1 7 .9 | 3 .1 | 5 4 .0 | 1 0 2 .5 | 4 0 .8 | 1 1 0 .4 | 5 6 .3 | 6 .2 | 8 .6 | 1 .4 | 1 2 7 .5 | 9 7 2 .2 | o | 3 | 1 | 2 | 5 | 5 | 0 | 2 | 6 | 8 | 1 | 9 | 1 | 2 | 6 | 5 | 2 | 9 | 8 | 6 | 6 | 8 | 5 | 1 | 6 | 3 | 6 | 3 | 9 | 1 | 0 | 9 | 4 | 9 | 9 | 2 | 5 | 2 | 2 | 7 | 9 | 7 | 8 | 6 | 8 | 3 | R iq u a lific a z io n e | (R e s k illin g ) | V a lo r i a s s o lu ,-,,missing,ok
2025/INAPP_Focus-GOL _6-2025.pdf,INAPP,2025-04-30,A1,1.2,"Programma GOL: prese in carico per regione e percorso, v.a. e val.%",9,P.A. Trento,0,Fonte: elaborazioni Inapp su dati MLPS - Sistema Informativo Unitario (dati al 30 aprile 2025) | 7 di 27 | R | A | B | P | C | C | E | F | L | L | L | M | M | P | P | S | S | T | P | U | V | V | T | e g io n e | b r u z z o | a s ilic a ta | .A . B o lz a n | a la b r ia | a m p a n ia | m ilia -R o m | r iu li-V e n e | a z io | ig u r ia | o m b a r d ia | a r c h e | o lis e | ie m o n te | u g lia | a r d e g n a | ic ilia | o s c a n a | .A . T r e n to | m b r ia | a lle d 'A o s | e n e to | o t a le | o | a g | z ia | ta | n a | G iu lia | 1 | R e in s e r im e n t | la v o r a t iv o | 4 3 .3 | 2 0 .6 | 1 0 .9 | 6 9 .2 | 1 6 3 .8 | 1 5 9 .4 | 7 3 .1 | 1 4 2 .0 | 4 1 .4 | 2 4 4 .7 | 7 7 .2 | 3 .8 | 1 2 3 .5 | 1 3 0 .7 | 9 5 .2 | 2 0 3 .1 | 1 8 2 .1 | 1 4 .5 | 4 2 .3 | 3 .2 | 1 4 6 .4 | 1 .9 9 1 .4 | o | 1 | 8 | 6 | 2 | 3 | 5 | 8 | 0 | 9 | 2 | 5 | 0 | 2 | 3 | 8 | 3 | 5 | 9 | 6 | 7 | 3 | 4 | 1 | 2 | 3 | 9 | 2 | 5 | 2 | 9 | 9 | 7 | 6 | 6 | 2 | 3 | 4 | 9 | 5 | 1 | 3 | 0 | 7 | 5 | 2 | A g g io r n a m e n t | (U p s k illin g ) | 1 1 .0 | 8 .0 | 3 .5 | 4 0 .5 | 1 1 7 .5 | 5 6 .3 | 2 5 .2 | 4 6 .7 | 8 .4 | 1 2 5 .4 | 1 7 .9 | 3 .1 | 5 4 .0 | 1 0 2 .5 | 4 0 .8 | 1 1 0 .4 | 5 6 .3 | 6 .2 | 8 .6 | 1 .4 | 1 2 7 .5 | 9 7 2 .2 | o | 3 | 1 | 2 | 5 | 5 | 0 | 2 | 6 | 8 | 1 | 9 | 1 | 2 | 6 | 5 | 2 | 9 | 8 | 6 | 6 | 8 | 5 | 1 | 6 | 3 | 6 | 3 | 9 | 1 | 0 | 9 | 4 | 9 | 9 | 2 | 5 | 2 | 2 | 7 | 9 | 7 | 8 | 6 | 8 | 3 | R iq u a lific a z io n e | (R e s k illin g ) | V a lo r i a s s o lu ,"39,2",39.2,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,A1,1.2,"Programma GOL: prese in carico per regione e percorso, v.a. e val.%",8,,,Fonte: elaborazioni Inapp su dati MLPS - Sistema Informativo Unitario (dati al 30 giugno 2024) | 7 di 27 | R e g io n e | A b ru zzo | B a silica ta | P .A . B o lza n o | C a la b ria | C a m p a n ia | E m ilia -R o m a g n a | F riu li-V e n e zia G iu | La zio | Lig u ria | Lo m b a rd ia | M a rch e | M o lise | P ie m o n te | P u g lia | S a rd e g n a | S icilia | T o sca n a | P .A . T re n to | U m b ria | V a lle d 'A o sta | V e n e to | T o ta le | lia | 1 . R e in se rim e | la v o ra tiv o | 2 | 1 | 4 | 1 1 | 1 1 | 4 | 1 0 | 2 | 1 5 | 5 | 8 | 9 | 7 | 1 2 | 1 1 | 1 | 2 | 1 0 | 1 .3 4 | n to | 7 .6 4 1 | 0 .3 5 5 | 7 .7 3 3 | 4 .3 6 8 | 9 .2 2 9 | 2 .1 5 1 | 4 .0 3 9 | 8 .8 7 0 | 6 .8 0 7 | 3 .6 4 9 | 3 .1 9 9 | 2 .5 3 2 | 5 .1 8 4 | 5 .6 2 3 | 0 .4 2 1 | 9 .5 1 0 | 4 .1 9 7 | 0 .4 5 2 | 6 .0 1 3 | 1 .9 9 4 | 0 .9 5 9 | 4 .9 2 6 | 2 . A g g io rn a m | (u p sk illin | e n to | g ) | 7 .2 | 5 .7 | 2 .5 | 2 6 .4 | 8 8 .5 | 3 6 .9 | 1 8 .6 | 3 7 .2 | 7 .1 | 9 0 .2 | 1 4 .1 | 1 .8 | 4 0 .3 | 6 9 .9 | 3 1 .6 | 7 8 .4 | 3 7 .3 | 4 .4 | 7 .1 | 1 .0 | 8 2 .7 | 6 8 9 .7 | 0 | 5 | 8 | 0 | 4 | 1 | 5 | 5 | 3 | 8 | 2 | 1 | 5 | 3 | 6 | 1 | 0 | 8 | 7 | 3 | 1 | 6 | 1 | 6 | 8 | 2 | 5 | 2 | 7 | 7 | 8 | 7 | 6 | 0 | 8 | 2 | 0 | 4 | 6 | 6 | 4 | 7 | 6 | 2 | 3 . R iq u a lifica zio n e | (re sk illin g ) | V a lo ri a sso lu ti | 9 .6 3 3 | 9 .8 0 7 | 4 8 0 | 3 2 .7 3 8 | 1 3 0 .9 1 1 | 1 4 .2 6 0 | 6 .3 9 6 | 3 1 .4 4 8 | 6 .5 9 8 | 4 0 .1 3 0 | 6 .8 1 2 | 2 .3 6 4 | 2 5 .0 9 5 | 5 7 ,,,,no_data_extracted
2025/INAPP_Focus-GOL_12-2025.pdf,INAPP,2025-09-30,A1,1.2,"Programma GOL: prese in carico per regione e percorso, v.a. e val.%",10,Friuli-Venezia Giulia,0,Fonte: elaborazioni Inapp su dati MLPS - Sistema Informativo Unitario (dati al 30 settembre 2025) | 8 di 29 | R e g io n e | A b ru zzo | B a silica ta | P .A . B o lza n o | C a la b ria | C a m p a n ia | E m ilia -R o m a g n a | F riu li-V e n e zia G iu | La zio | Lig u ria | Lo m b a rd ia | M a rch e | M o lise | P ie m o n te | P u g lia | S a rd e g n a | S icilia | T o sca n a | P .A . T re n to | U m b ria | V a lle d 'A o sta | V e n e to | T o ta le | lia | 1 | R e in se rim e n to | la v o ra tiv o | 4 7 .7 4 3 | 2 6 .5 1 8 | 1 2 .4 0 5 | 8 0 .4 7 2 | 1 8 3 .9 0 3 | 1 7 9 .9 8 3 | 8 2 .5 5 1 | 1 6 3 .7 3 4 | 4 7 .6 7 9 | 3 0 8 .4 1 4 | 8 7 .3 8 3 | 5 .1 7 3 | 1 4 3 .8 9 7 | 1 5 5 .8 7 8 | 1 0 5 .2 2 6 | 2 5 5 .5 2 9 | 2 1 4 .0 8 9 | 1 6 .7 2 2 | 4 7 .9 4 8 | 4 .1 3 0 | 1 6 3 .3 3 7 | 2 .3 3 2 .7 1 4 | 2 | A g g io rn a m e n to | (u p sk illin g ) | 1 2 .4 9 7 | 8 .4 9 4 | 3 .7 7 4 | 4 5 .1 4 2 | 1 2 4 .7 7 9 | 6 3 .3 8 6 | 2 7 .2 3 4 | 5 1 .0 6 8 | 8 .9 0 7 | 1 4 3 .5 9 1 | 1 9 .7 5 1 | 3 .9 8 9 | 6 0 .9 1 9 | 1 1 6 .9 4 3 | 4 4 .0 9 0 | 1 2 8 .4 7 4 | 6 4 .8 4 5 | 7 .0 2 4 | 9 .7 5 2 | 1 .6 4 3 | 1 5 0 .7 5 8 | 1 .0 9 7 .0 6 0 | V a lo ri a sso lu ti | 3 | R iq u a lifica zio n e | (re sk illin g ) | 1 3 .3 1 1 | 1 6 .7 7 2 | 5 6 4 | 5 3 .1 6 6 | 2 3 9 .8 8 9 | 2 4 .2 4 6 | 1 0 .8 8 7 | 5 6 .7 5 8 | 1 0 .8 5 2 | 8 7 .1 7 9 | 9 .6 1 7 | 5 .1 9 3 | 4 3 .9 8 3 | 1 1 2 .2 6 6 | 3 3 .6 3 8 | 1 8 0 .9 9 1 | 2 7 .8 1 8 | 1 .5 5 7 | 9 .2 4 9 | 3 4 0 | 2 8 .2 2 9 | 9 6,"58,8",58.8,percent,ok
2025/INAPP_Focus-GOL_13-2025.pdf,INAPP,2025-10-31,A1,1.2,"Programma GOL: prese in carico per regione e percorso, v.a. e val.%",9,Friuli-Venezia Giulia,0,Fonte: elaborazioni Inapp su dati MLPS - Sistema Informativo Unitario (dati al 31 ottobre 2025) | 7 di 29 | R | A | B | P | C | C | E | F | L | L | L | M | M | P | P | S | S | T | P | U | V | V | T | e g io n e | b ru z z o | a s ilic a ta | .A . B o lz a n o | a la b ria | a m p a n ia | m ilia -R o m a g | riu li-V e n e z ia | a z io | ig u ria | o m b a rd ia | a rc h e | o lis e | ie m o n te | u g lia | a rd e g n a | ic ilia | o s c a n a | .A . T re n to | m b ria | a lle d 'A o s ta | e n e to | o ta le | n a | G iu lia | 1 | R e in s e rim e n to | la v o ra tiv o | 4 8 .9 8 0 | 2 7 .7 3 7 | 1 2 .7 9 4 | 8 3 .3 5 2 | 1 8 8 .7 5 2 | 1 8 5 .5 0 0 | 8 4 .7 2 5 | 1 7 0 .9 8 3 | 4 8 .9 6 1 | 3 2 3 .5 1 6 | 9 0 .3 6 6 | 5 .3 5 9 | 1 4 8 .6 0 1 | 1 6 0 .5 9 6 | 1 0 9 .6 0 5 | 2 6 5 .8 2 5 | 2 2 2 .1 3 4 | 1 7 .7 4 6 | 4 9 .7 1 7 | 4 .3 6 0 | 1 6 7 .0 8 2 | 2 .4 1 6 .6 9 1 | 2 | A g g io rn a m e n to | (u p s k illin g ) | 1 2 .9 1 7 | 8 .6 6 9 | 3 .8 2 3 | 4 7 .2 1 9 | 1 2 7 .1 5 1 | 6 5 .1 1 7 | 2 7 .7 3 8 | 5 2 .8 4 5 | 9 .0 0 7 | 1 4 8 .9 7 6 | 2 0 .2 9 9 | 4 .2 2 0 | 6 2 .6 5 3 | 1 2 1 .2 5 8 | 4 5 .5 4 6 | 1 3 4 .2 1 5 | 6 7 .4 9 1 | 7 .2 5 2 | 1 0 .2 9 4 | 1 .7 0 2 | 1 5 7 .1 2 8 | 1 .1 3 5 .5 2 0 | V a lo ri a s s o lu ti | 3 | R iq u a lific a z io n e | (re s k illin g ) | 1 3 .5 6 4 | 1 6 .9 4 8 | 5 6 8 | 5 5 .1 2 5 | 2 5 0 .9 5 3 | 2 5 .2 4 0 | 1 1 .0 2 8 | 5 9 .6 4 3 | 1 1 .1 9 7 | 9 0 .4 8 8 | 9 .8 6 9 | 5 .3 7 5 | 4 6 .1 2 6 | 1 1 7 .4 3 6 | 3 5 .6 6 6 | 1 8,"58,7",58.7,percent,ok
2025/INAPP_Focus-GOL_16-2025.pdf,INAPP,2025-11-30,A1,1.2,"Programma GOL: prese in carico per regione e percorso, v.a. e val.%",9,Friuli-Venezia Giulia,0,Fonte: elaborazioni Inapp su dati MLPS - Sistema Informativo Unitario (dati al 30 novembre 2025) | 7 di 26 | R e g io n e | A b ru zzo | B a silica ta | P .A . B o lza n o | C a la b ria | C a m p a n ia | E m ilia -R o m a g n a | F riu li-V e n e zia G iu | La zio | Lig u ria | Lo m b a rd ia | M a rch e | M o lise | P ie m o n te | P u g lia | S a rd e g n a | S icilia | T o sca n a | P .A . T re n to | U m b ria | V a lle d 'A o sta | V e n e to | T o ta le | lia | 1 | R e in se rim e n to | la v o ra tiv o | 5 0 .1 5 0 | 2 8 .8 7 5 | 1 3 .1 0 3 | 8 6 .0 9 6 | 1 9 4 .1 4 2 | 1 9 1 .4 6 9 | 8 6 .9 0 3 | 1 7 8 .8 0 1 | 5 0 .3 5 2 | 3 3 7 .7 1 2 | 9 3 .6 3 0 | 5 .5 3 8 | 1 5 4 .1 5 6 | 1 6 6 .0 5 6 | 1 1 3 .7 1 2 | 2 7 9 .0 1 8 | 2 3 1 .4 1 7 | 1 8 .5 5 5 | 5 1 .4 5 3 | 4 .5 7 3 | 1 7 0 .5 6 8 | 2 .5 0 6 .2 7 9 | 2 | A g g io rn a m e n to | (u p sk illin g ) | 1 3 .2 8 6 | 8 .7 9 8 | 3 .8 7 0 | 4 8 .4 8 6 | 1 2 9 .6 0 4 | 6 6 .8 2 6 | 2 8 .1 6 8 | 5 4 .2 7 5 | 9 .1 6 4 | 1 5 3 .5 2 0 | 2 0 .8 6 5 | 4 .5 5 3 | 6 4 .1 7 7 | 1 2 5 .5 9 7 | 4 6 .7 7 1 | 1 4 0 .8 1 9 | 6 9 .8 0 6 | 7 .4 8 7 | 1 0 .6 9 2 | 1 .7 8 2 | 1 6 2 .4 9 9 | 1 .1 7 1 .0 4 5 | V a lo ri a sso lu ti | 3 | R iq u a lifica zio n e | (re sk illin g ) | 1 3 .8 4 9 | 1 7 .0 9 7 | 5 6 7 | 5 6 .3 1 4 | 2 5 7 .4 9 3 | 2 6 .1 7 0 | 1 1 .1 4 9 | 6 1 .9 3 6 | 1 1 .6 7 7 | 9 2 .7 9 0 | 1 0 .0 8 2 | 5 .7 1 3 | 4 7 .8 9 6 | 1 2 1 .5 2 0 | 3 7 .4 6 8 | 1 9 2 .6 2 5 | 2 8 .2 9 5 | 1 .6 6 2 | 9 .9 7 3 | 3 7 7 | 2 9 .2 6 1 | ,"58,6",58.6,percent,ok
