file,ente,data_riferimento,tema,caption_num,caption_title,page,anchor,col_index,header_above,valore_raw,valore_num,unit_guess,quality_flag
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Piemonte,1,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,4.486,4486,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Piemonte,2,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,415,415,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Piemonte,3,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,74.260,74260,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Piemonte,4,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,50.069,50069,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Puglia,0,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,218.381,218381,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Puglia,1,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,11.878,11878,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Puglia,2,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,1.859,1859,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Puglia,3,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,105.948,105948,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Puglia,4,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,98.696,98696,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Sardegna,0,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,96.853,96853,count,ok
