file,ente,data_riferimento,tema,caption_num,caption_title,page,anchor,col_index,header_above,valore_raw,valore_num,unit_guess,quality_flag
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Friuli-Venezia Giulia,6,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"25,7",25.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Lazio,0,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),31.209,31209,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Lazio,1,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),6.656,6656,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Lazio,2,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"21,3",21.3,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Lazio,3,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),2.705,2705,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Lazio,4,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"8,7",8.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Lazio,5,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),3.951,3951,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Lazio,6,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"12,7",12.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Liguria,0,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),6.531,6531,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Liguria,1,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),1.345,1345,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Liguria,2,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"20,6",20.6,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Liguria,3,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),633,633,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Liguria,4,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"9,7",9.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Liguria,5,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),712,712,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Liguria,6,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"10,9",10.9,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Lombardia,0,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),51.280,51280,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Lombardia,1,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),11.655,11655,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Lombardia,2,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"22,7",22.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Lombardia,3,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),3.980,3980,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Lombardia,4,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"7,8",7.8,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Lombardia,5,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),7.675,7675,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Lombardia,6,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"15,0",15.0,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Marche,0,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),11.902,11902,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Marche,1,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),2.777,2777,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Marche,2,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"23,3",23.3,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Marche,3,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),755,755,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Marche,4,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"6,3",6.3,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Marche,5,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),2.022,2022,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Marche,6,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"17,0",17.0,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Molise,0,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),798,798,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Molise,1,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),158,158,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Molise,2,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"19,8",19.8,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Molise,3,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),43,43,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Molise,4,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"5,4",5.4,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Molise,5,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),115,115,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Molise,6,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"14,4",14.4,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Piemonte,0,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),30.652,30652,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Piemonte,1,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),6.770,6770,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Piemonte,2,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"22,1",22.1,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Piemonte,3,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),1.881,1881,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Piemonte,4,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"6,1",6.1,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Piemonte,5,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),4.889,4889,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Piemonte,6,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"16,0",16.0,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Puglia,0,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),45.955,45955,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Puglia,1,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),8.166,8166,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Puglia,2,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"17,8",17.8,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Puglia,3,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),2.427,2427,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Puglia,4,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"5,3",5.3,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Puglia,5,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),5.739,5739,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Puglia,6,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"12,5",12.5,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Sardegna,0,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),27.797,27797,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Sardegna,1,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),6.007,6007,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Sardegna,2,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"21,6",21.6,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Sardegna,3,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),1.393,1393,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,H,6,Tassi di occupazione dei presi in carico* in GOL per regione (v.a. e %),14,Sardegna,4,Occupati a 60 giorni dalla presa in carico | Presi in carico in | di cui: con lo | GOL da almeno di cui : con | stesso rapporto di | 65 giorni Totale % %nuovo rapporto % | lavoro già in | ( A ) (B) (B/A) (C/A) di lavoro (D/A) | ingresso | ( D ) | ( C ),"5,0",5.0,percent,ok
