tema,caption_num,col_index,era,variabile,caratteristica,modalita,percorso,unita,confidenza,header_modal,caption_title_modal,n_rows,n_header_variants,col_token
B,1.4,5,pre_2025,presi_in_carico,classe_eta,55+,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),66,2,55+
B,1.4,6,pre_2025,presi_in_carico,classe_eta,Totale,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),66,2,Totale
B,1.4,7,pre_2025,presi_in_carico,cittadinanza,Italiana,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),66,2,Italiana
B,1.4,8,pre_2025,presi_in_carico,cittadinanza,Straniera,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),66,2,Straniera
B,1.4,9,pre_2025,presi_in_carico,cittadinanza,Totale,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),66,2,Totale
B,1.4,10,pre_2025,presi_in_carico,durata_disoccupazione,ge_6mesi,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),66,2,>=6mesi
B,1.4,11,pre_2025,presi_in_carico,durata_disoccupazione,ge_12mesi,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),66,2,>=12mesi
B,1.3,0,pre_2025,presi_in_carico,genere,Maschi,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi | Regione,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),110,4,Regione
B,1.3,1,pre_2025,presi_in_carico,genere,Femmine,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi | Regione,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),110,4,
B,1.3,2,pre_2025,presi_in_carico,genere,Totale,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi | Regione,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),110,4,
B,1.3,3,pre_2025,presi_in_carico,classe_eta,15-29,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi | Regione,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),110,4,
B,1.3,4,pre_2025,presi_in_carico,classe_eta,30-54,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi | Regione,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),110,4,
B,1.3,5,pre_2025,presi_in_carico,classe_eta,55+,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi | Regione,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),110,4,
B,1.3,6,pre_2025,presi_in_carico,classe_eta,Totale,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi | Regione,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),110,4,
B,1.3,7,pre_2025,presi_in_carico,cittadinanza,Italiana,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi | Regione,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),110,4,
B,1.3,8,pre_2025,presi_in_carico,cittadinanza,Straniera,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi | Regione,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),110,4,
B,1.3,9,pre_2025,presi_in_carico,cittadinanza,Totale,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi | Regione,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),110,4,
B,1.3,10,pre_2025,presi_in_carico,durata_disoccupazione,ge_6mesi,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi | Regione,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),110,4,
B,1.3,11,pre_2025,presi_in_carico,durata_disoccupazione,ge_12mesi,,count,high,Anzianità | Genere Età Cittadinanza | disoccupazione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi | Regione,Presi in carico in GOL per Regione e per alcune caratteristiche anagrafiche (v.% riga),110,4,
B,1.3,0,post_2025,presi_in_carico,genere,Maschi,,count,high,Genere Età Cittadinanza Anzianità disoccupazione | Regione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,"Programma GOL: individui per Regione e caratteristiche socio-anagrafiche, val.%",264,8,Maschi
B,1.3,1,post_2025,presi_in_carico,genere,Femmine,,count,high,Genere Età Cittadinanza Anzianità disoccupazione | Regione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,"Programma GOL: individui per Regione e caratteristiche socio-anagrafiche, val.%",264,8,Femmine
B,1.3,2,post_2025,presi_in_carico,genere,Totale,,count,high,Genere Età Cittadinanza Anzianità disoccupazione | Regione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,"Programma GOL: individui per Regione e caratteristiche socio-anagrafiche, val.%",264,8,Totale
B,1.3,3,post_2025,presi_in_carico,classe_eta,15-29,,count,high,Genere Età Cittadinanza Anzianità disoccupazione | Regione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,"Programma GOL: individui per Regione e caratteristiche socio-anagrafiche, val.%",264,8,15-29
B,1.3,4,post_2025,presi_in_carico,classe_eta,30-54,,count,high,Genere Età Cittadinanza Anzianità disoccupazione | Regione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,"Programma GOL: individui per Regione e caratteristiche socio-anagrafiche, val.%",264,8,30-54
B,1.3,5,post_2025,presi_in_carico,classe_eta,55+,,count,high,Genere Età Cittadinanza Anzianità disoccupazione | Regione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,"Programma GOL: individui per Regione e caratteristiche socio-anagrafiche, val.%",264,8,55+
B,1.3,6,post_2025,presi_in_carico,classe_eta,Totale,,count,high,Genere Età Cittadinanza Anzianità disoccupazione | Regione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,"Programma GOL: individui per Regione e caratteristiche socio-anagrafiche, val.%",264,8,Totale
B,1.3,7,post_2025,presi_in_carico,cittadinanza,Italiana,,count,high,Genere Età Cittadinanza Anzianità disoccupazione | Regione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,"Programma GOL: individui per Regione e caratteristiche socio-anagrafiche, val.%",264,8,Italiana
B,1.3,8,post_2025,presi_in_carico,cittadinanza,Straniera,,count,high,Genere Età Cittadinanza Anzianità disoccupazione | Regione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,"Programma GOL: individui per Regione e caratteristiche socio-anagrafiche, val.%",264,8,Straniera
B,1.3,9,post_2025,presi_in_carico,cittadinanza,Totale,,count,high,Genere Età Cittadinanza Anzianità disoccupazione | Regione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,"Programma GOL: individui per Regione e caratteristiche socio-anagrafiche, val.%",264,8,Totale
B,1.3,10,post_2025,presi_in_carico,durata_disoccupazione,ge_6mesi,,count,high,Genere Età Cittadinanza Anzianità disoccupazione | Regione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,"Programma GOL: individui per Regione e caratteristiche socio-anagrafiche, val.%",264,8,>=6mesi
B,1.3,11,post_2025,presi_in_carico,durata_disoccupazione,ge_12mesi,,count,high,Genere Età Cittadinanza Anzianità disoccupazione | Regione | Maschi Femmine Totale 15-29 30-54 55+ Totale Italiana Straniera Totale >=6mesi >=12mesi,"Programma GOL: individui per Regione e caratteristiche socio-anagrafiche, val.%",264,8,>=12mesi
F,2.1,0,pre_2025,presi_in_carico_totale,,,,count,high,(v.a. e v.%) | di cui: con | politica | Presi in carico | avviata e/o % (B/A) | (A) | proposta | (B),"Beneficiari GOL con almeno una politica avviata/proposta successivamente alla presa in carico, per Regione",163,6,(B)
F,2.7,0,pre_2025,presi_in_carico_totale,,,,count,high,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,v.a
F,2.1,1,pre_2025,con_politica_avviata,,,,count,medium,(v.a. e v.%) | di cui: con | politica | Presi in carico | avviata e/o % (B/A) | (A) | proposta | (B),"Beneficiari GOL con almeno una politica avviata/proposta successivamente alla presa in carico, per Regione",163,6,
F,2.7,1,pre_2025,con_politica_avviata,,,,percentage,medium,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,%
F,2.1,2,pre_2025,con_politica_avviata_pc,,,,rate,medium,(v.a. e v.%) | di cui: con | politica | Presi in carico | avviata e/o % (B/A) | (A) | proposta | (B),"Beneficiari GOL con almeno una politica avviata/proposta successivamente alla presa in carico, per Regione",163,6,
F,2.7,2,pre_2025,con_politica_avviata,,,,percentage,medium,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,(B/A)
F,2.7,3,pre_2025,con_politica_avviata,,,,percentage,medium,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,v.a
F,2.7,4,pre_2025,raw_col_4,,,,unknown,low,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,%
F,2.7,5,pre_2025,raw_col_5,,,,unknown,low,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,(C/A)
F,2.7,6,pre_2025,raw_col_6,,,,unknown,low,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,v.a
F,2.7,7,pre_2025,raw_col_7,,,,unknown,low,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,%
F,2.7,8,pre_2025,raw_col_8,,,,unknown,low,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,(D/A)
F,2.7,9,pre_2025,raw_col_9,,,,unknown,low,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,v.a
F,2.7,10,pre_2025,raw_col_10,,,,unknown,low,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,%
F,2.7,11,pre_2025,raw_col_11,,,,unknown,low,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,(E/A)
F,2.7,12,pre_2025,raw_col_12,,,,unknown,low,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,v.a
F,2.7,13,pre_2025,raw_col_13,,,,unknown,low,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,%
F,2.7,14,pre_2025,raw_col_14,,,,unknown,low,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),22,1,(F/A)
F,2.5,0,pre_2025,presi_in_carico_totale,,,,count,high,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),44,2,v.a
F,2.5,1,pre_2025,con_politica_avviata,,,,percentage,medium,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),44,2,%
F,2.5,2,pre_2025,con_politica_avviata,,,,percentage,medium,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),44,2,(B/A)
F,2.5,3,pre_2025,con_politica_avviata,,,,percentage,medium,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),44,2,v.a
F,2.5,4,pre_2025,raw_col_4,,,,unknown,low,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),44,2,%
F,2.5,5,pre_2025,raw_col_5,,,,unknown,low,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),44,2,(C/A)
F,2.5,6,pre_2025,raw_col_6,,,,unknown,low,Occupati a 180 giorni Non occupati a 180 giorni | Beneficiari con almeno un | di cui: occupati con rapporto | Presi in carico di cui: occupati con rapporto rapporto di lavoro nei 180 | di lavoro avviato in di cui: con esperienze lavoro di cui: con politica avviata o | da almeno Totale di lavoro avviato dopo la Totale giorni successivi alla presa in | precedenza nei 180 giorni proposta | 185 giorni (B=C + D) presa in carico (E) carico | (working-poor) (F) (G) | (A=B + E) (C) (H=B + F) | (D) | v.a % (B/A) v.a % (C/A) v.a % (D/A) v.a % (E/A) v.a % (F/A) v.a % (G/A) v.a % (H/A),Occupazione alle dipendenze e politiche nei 180 giorni successivi alla presa in carico* in GOL per regione (v.a. e %),44,2,v.a
