regione;anno;trimestre;trimestre_roman;flusso;variabile;valore;file_origine
Lazio;2019;2;II;avviamenti;lavoratori;232557.0;allegato-iv-trimestre-2023.xlsx
Lazio;2019;2;II;avviamenti;media;1.875673490800105;allegato-iv-trimestre-2023.xlsx
Lazio;2019;2;II;cessazioni;rapporti;434040.0;allegato-iv-trimestre-2023.xlsx
Lazio;2019;2;II;cessazioni;lavoratori;228847.0;allegato-iv-trimestre-2023.xlsx
Lazio;2019;2;II;cessazioni;media;1.89663836537075;allegato-iv-trimestre-2023.xlsx
Liguria;2019;2;II;avviamenti;rapporti;75504.0;allegato-iv-trimestre-2023.xlsx
Liguria;2019;2;II;avviamenti;lavoratori;62727.0;allegato-iv-trimestre-2023.xlsx
Liguria;2019;2;II;avviamenti;media;1.2036921899660433;allegato-iv-trimestre-2023.xlsx
Liguria;2019;2;II;cessazioni;rapporti;60729.0;allegato-iv-trimestre-2023.xlsx
Liguria;2019;2;II;cessazioni;lavoratori;49736.0;allegato-iv-trimestre-2023.xlsx
Liguria;2019;2;II;cessazioni;media;1.221027022679749;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;2;II;avviamenti;rapporti;429153.0;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;2;II;avviamenti;lavoratori;322187.0;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;2;II;avviamenti;media;1.3319997392818457;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;2;II;cessazioni;rapporti;429983.0;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;2;II;cessazioni;lavoratori;321974.0;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;2;II;cessazioni;media;1.3354587637511104;allegato-iv-trimestre-2023.xlsx
Marche;2019;2;II;avviamenti;rapporti;78726.0;allegato-iv-trimestre-2023.xlsx
Marche;2019;2;II;avviamenti;lavoratori;62787.0;allegato-iv-trimestre-2023.xlsx
Marche;2019;2;II;avviamenti;media;1.2538582827655407;allegato-iv-trimestre-2023.xlsx
Marche;2019;2;II;cessazioni;rapporti;65608.0;allegato-iv-trimestre-2023.xlsx
Marche;2019;2;II;cessazioni;lavoratori;51343.0;allegato-iv-trimestre-2023.xlsx
Marche;2019;2;II;cessazioni;media;1.277837290380383;allegato-iv-trimestre-2023.xlsx
Molise;2019;2;II;avviamenti;rapporti;12330.0;allegato-iv-trimestre-2023.xlsx
Molise;2019;2;II;avviamenti;lavoratori;9599.0;allegato-iv-trimestre-2023.xlsx
Molise;2019;2;II;avviamenti;media;1.2845088030003124;allegato-iv-trimestre-2023.xlsx
Molise;2019;2;II;cessazioni;rapporti;10831.0;allegato-iv-trimestre-2023.xlsx
Molise;2019;2;II;cessazioni;lavoratori;8190.0;allegato-iv-trimestre-2023.xlsx
Molise;2019;2;II;cessazioni;media;1.3224664224664224;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;2;II;avviamenti;rapporti;984.0;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;2;II;avviamenti;lavoratori;938.0;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;2;II;avviamenti;media;1.049040511727079;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;2;II;cessazioni;rapporti;970.0;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;2;II;cessazioni;lavoratori;926.0;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;2;II;cessazioni;media;1.0475161987041037;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;2;II;avviamenti;rapporti;137526.0;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;2;II;avviamenti;lavoratori;115571.0;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;2;II;avviamenti;media;1.1899698021129868;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;2;II;cessazioni;rapporti;141413.0;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;2;II;cessazioni;lavoratori;118140.0;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;2;II;cessazioni;media;1.1969950905705096;allegato-iv-trimestre-2023.xlsx
Puglia;2019;2;II;avviamenti;rapporti;334241.0;allegato-iv-trimestre-2023.xlsx
Puglia;2019;2;II;avviamenti;lavoratori;224726.0;allegato-iv-trimestre-2023.xlsx
Puglia;2019;2;II;avviamenti;media;1.4873267890675756;allegato-iv-trimestre-2023.xlsx
Puglia;2019;2;II;cessazioni;rapporti;285462.0;allegato-iv-trimestre-2023.xlsx
Puglia;2019;2;II;cessazioni;lavoratori;186913.0;allegato-iv-trimestre-2023.xlsx
Puglia;2019;2;II;cessazioni;media;1.5272452959398222;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;2;II;avviamenti;rapporti;110707.0;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;2;II;avviamenti;lavoratori;91398.0;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;2;II;avviamenti;media;1.2112628285082825;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;2;II;cessazioni;rapporti;72385.0;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;2;II;cessazioni;lavoratori;55601.0;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;2;II;cessazioni;media;1.301865074369166;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;2;II;avviamenti;rapporti;232689.0;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;2;II;avviamenti;lavoratori;178252.0;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;2;II;avviamenti;media;1.3053934878711038;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;2;II;cessazioni;rapporti;200685.0;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;2;II;cessazioni;lavoratori;145927.0;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;2;II;cessazioni;media;1.3752424157284122;allegato-iv-trimestre-2023.xlsx
Toscana;2019;2;II;avviamenti;rapporti;206911.0;allegato-iv-trimestre-2023.xlsx
Toscana;2019;2;II;avviamenti;lavoratori;165771.0;allegato-iv-trimestre-2023.xlsx
Toscana;2019;2;II;avviamenti;media;1.2481736853852603;allegato-iv-trimestre-2023.xlsx
Toscana;2019;2;II;cessazioni;rapporti;171881.0;allegato-iv-trimestre-2023.xlsx
Toscana;2019;2;II;cessazioni;lavoratori;134674.0;allegato-iv-trimestre-2023.xlsx
Toscana;2019;2;II;cessazioni;media;1.2762745593061764;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;2;II;avviamenti;rapporti;3194173.0;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;2;II;avviamenti;lavoratori;2325298.0;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;2;II;avviamenti;media;1.37366178442505;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;2;II;cessazioni;rapporti;2822430.0;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;2;II;cessazioni;lavoratori;1992636.0;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;2;II;cessazioni;media;1.416430296351165;allegato-iv-trimestre-2023.xlsx
Trento;2019;2;II;avviamenti;rapporti;41388.0;allegato-iv-trimestre-2023.xlsx
Trento;2019;2;II;avviamenti;lavoratori;36517.0;allegato-iv-trimestre-2023.xlsx
Trento;2019;2;II;avviamenti;media;1.1333899279787496;allegato-iv-trimestre-2023.xlsx
Trento;2019;2;II;cessazioni;rapporti;28134.0;allegato-iv-trimestre-2023.xlsx
Trento;2019;2;II;cessazioni;lavoratori;24645.0;allegato-iv-trimestre-2023.xlsx
Trento;2019;2;II;cessazioni;media;1.141570298234936;allegato-iv-trimestre-2023.xlsx
Umbria;2019;2;II;avviamenti;rapporti;36916.0;allegato-iv-trimestre-2023.xlsx
Umbria;2019;2;II;avviamenti;lavoratori;28064.0;allegato-iv-trimestre-2023.xlsx
Umbria;2019;2;II;avviamenti;media;1.3154218928164196;allegato-iv-trimestre-2023.xlsx
Umbria;2019;2;II;cessazioni;rapporti;35514.0;allegato-iv-trimestre-2023.xlsx
Umbria;2019;2;II;cessazioni;lavoratori;26268.0;allegato-iv-trimestre-2023.xlsx
Umbria;2019;2;II;cessazioni;media;1.3519872087711284;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;2;II;avviamenti;rapporti;10291.0;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;2;II;avviamenti;lavoratori;7630.0;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;2;II;avviamenti;media;1.3487549148099607;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;2;II;cessazioni;rapporti;10681.0;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;2;II;cessazioni;lavoratori;8016.0;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;2;II;cessazioni;media;1.3324600798403194;allegato-iv-trimestre-2023.xlsx
Veneto;2019;2;II;avviamenti;rapporti;222454.0;allegato-iv-trimestre-2023.xlsx
Veneto;2019;2;II;avviamenti;lavoratori;189415.0;allegato-iv-trimestre-2023.xlsx
Veneto;2019;2;II;avviamenti;media;1.1744265237705567;allegato-iv-trimestre-2023.xlsx
Veneto;2019;2;II;cessazioni;rapporti;186628.0;allegato-iv-trimestre-2023.xlsx
Veneto;2019;2;II;cessazioni;lavoratori;156367.0;allegato-iv-trimestre-2023.xlsx
Veneto;2019;2;II;cessazioni;media;1.1935254881144999;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;3;III;avviamenti;rapporti;64704.0;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;3;III;avviamenti;lavoratori;53870.0;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;3;III;avviamenti;media;1.2011137924633377;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;3;III;cessazioni;rapporti;68734.0;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;3;III;cessazioni;lavoratori;58881.0;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;3;III;cessazioni;media;1.1673375112515072;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;3;III;avviamenti;rapporti;40076.0;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;3;III;avviamenti;lavoratori;29149.0;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;3;III;avviamenti;media;1.3748670623349;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;3;III;cessazioni;rapporti;38839.0;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;3;III;cessazioni;lavoratori;28412.0;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;3;III;cessazioni;media;1.3669928199352386;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;3;III;avviamenti;rapporti;60412.0;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;3;III;avviamenti;lavoratori;51299.0;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;3;III;avviamenti;media;1.1776447883974346;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;3;III;cessazioni;rapporti;49583.0;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;3;III;cessazioni;lavoratori;43642.0;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;3;III;cessazioni;media;1.1361303331652994;allegato-iv-trimestre-2023.xlsx
Calabria;2019;3;III;avviamenti;rapporti;94434.0;allegato-iv-trimestre-2023.xlsx
Calabria;2019;3;III;avviamenti;lavoratori;84026.0;allegato-iv-trimestre-2023.xlsx
Calabria;2019;3;III;avviamenti;media;1.1238664222978603;allegato-iv-trimestre-2023.xlsx
Calabria;2019;3;III;cessazioni;rapporti;85269.0;allegato-iv-trimestre-2023.xlsx
Calabria;2019;3;III;cessazioni;lavoratori;74650.0;allegato-iv-trimestre-2023.xlsx
Calabria;2019;3;III;cessazioni;media;1.1422505023442733;allegato-iv-trimestre-2023.xlsx
Campania;2019;3;III;avviamenti;rapporti;225927.0;allegato-iv-trimestre-2023.xlsx
Campania;2019;3;III;avviamenti;lavoratori;171383.0;allegato-iv-trimestre-2023.xlsx
Campania;2019;3;III;avviamenti;media;1.3182579369015597;allegato-iv-trimestre-2023.xlsx
Campania;2019;3;III;cessazioni;rapporti;219399.0;allegato-iv-trimestre-2023.xlsx
Campania;2019;3;III;cessazioni;lavoratori;166135.0;allegato-iv-trimestre-2023.xlsx
Campania;2019;3;III;cessazioni;media;1.320606735486201;allegato-iv-trimestre-2023.xlsx
Emilia Romagna;2019;3;III;avviamenti;rapporti;241745.0;allegato-iv-trimestre-2023.xlsx
Emilia Romagna;2019;3;III;avviamenti;lavoratori;203968.0;allegato-iv-trimestre-2023.xlsx
Emilia Romagna;2019;3;III;avviamenti;media;1.1852104251647317;allegato-iv-trimestre-2023.xlsx
Emilia Romagna;2019;3;III;cessazioni;rapporti;254145.0;allegato-iv-trimestre-2023.xlsx
Emilia Romagna;2019;3;III;cessazioni;lavoratori;219612.0;allegato-iv-trimestre-2023.xlsx
Emilia Romagna;2019;3;III;cessazioni;media;1.1572455057100706;allegato-iv-trimestre-2023.xlsx
Friuli Venezia Giulia;2019;3;III;avviamenti;rapporti;49850.0;allegato-iv-trimestre-2023.xlsx
Friuli Venezia Giulia;2019;3;III;avviamenti;lavoratori;44193.0;allegato-iv-trimestre-2023.xlsx
Friuli Venezia Giulia;2019;3;III;avviamenti;media;1.1280066978933316;allegato-iv-trimestre-2023.xlsx
Friuli Venezia Giulia;2019;3;III;cessazioni;rapporti;51118.0;allegato-iv-trimestre-2023.xlsx
Friuli Venezia Giulia;2019;3;III;cessazioni;lavoratori;46809.0;allegato-iv-trimestre-2023.xlsx
Friuli Venezia Giulia;2019;3;III;cessazioni;media;1.0920549466982845;allegato-iv-trimestre-2023.xlsx
Lazio;2019;3;III;avviamenti;rapporti;395711.0;allegato-iv-trimestre-2023.xlsx
Lazio;2019;3;III;avviamenti;lavoratori;231774.0;allegato-iv-trimestre-2023.xlsx
Lazio;2019;3;III;avviamenti;media;1.7073140214174152;allegato-iv-trimestre-2023.xlsx
Lazio;2019;3;III;cessazioni;rapporti;385309.0;allegato-iv-trimestre-2023.xlsx
Lazio;2019;3;III;cessazioni;lavoratori;228265.0;allegato-iv-trimestre-2023.xlsx
Lazio;2019;3;III;cessazioni;media;1.6879898363743895;allegato-iv-trimestre-2023.xlsx
Liguria;2019;3;III;avviamenti;rapporti;62054.0;allegato-iv-trimestre-2023.xlsx
Liguria;2019;3;III;avviamenti;lavoratori;53425.0;allegato-iv-trimestre-2023.xlsx
Liguria;2019;3;III;avviamenti;media;1.1615161441272812;allegato-iv-trimestre-2023.xlsx
Liguria;2019;3;III;cessazioni;rapporti;69555.0;allegato-iv-trimestre-2023.xlsx
Liguria;2019;3;III;cessazioni;lavoratori;61192.0;allegato-iv-trimestre-2023.xlsx
Liguria;2019;3;III;cessazioni;media;1.1366681919205124;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;3;III;avviamenti;rapporti;437173.0;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;3;III;avviamenti;lavoratori;351936.0;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;3;III;avviamenti;media;1.2421946035642843;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;3;III;cessazioni;rapporti;401515.0;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;3;III;cessazioni;lavoratori;327052.0;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;3;III;cessazioni;media;1.2276793904333256;allegato-iv-trimestre-2023.xlsx
Marche;2019;3;III;avviamenti;rapporti;70937.0;allegato-iv-trimestre-2023.xlsx
Marche;2019;3;III;avviamenti;lavoratori;58322.0;allegato-iv-trimestre-2023.xlsx
Marche;2019;3;III;avviamenti;media;1.2162991666952436;allegato-iv-trimestre-2023.xlsx
Marche;2019;3;III;cessazioni;rapporti;79493.0;allegato-iv-trimestre-2023.xlsx
Marche;2019;3;III;cessazioni;lavoratori;67728.0;allegato-iv-trimestre-2023.xlsx
Marche;2019;3;III;cessazioni;media;1.1737095440585872;allegato-iv-trimestre-2023.xlsx
Molise;2019;3;III;avviamenti;rapporti;13780.0;allegato-iv-trimestre-2023.xlsx
Molise;2019;3;III;avviamenti;lavoratori;10761.0;allegato-iv-trimestre-2023.xlsx
Molise;2019;3;III;avviamenti;media;1.2805501347458415;allegato-iv-trimestre-2023.xlsx
Molise;2019;3;III;cessazioni;rapporti;13524.0;allegato-iv-trimestre-2023.xlsx
Molise;2019;3;III;cessazioni;lavoratori;10872.0;allegato-iv-trimestre-2023.xlsx
Molise;2019;3;III;cessazioni;media;1.2439293598233996;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;3;III;avviamenti;rapporti;1098.0;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;3;III;avviamenti;lavoratori;1017.0;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;3;III;avviamenti;media;1.079646017699115;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;3;III;cessazioni;rapporti;1195.0;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;3;III;cessazioni;lavoratori;1132.0;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;3;III;cessazioni;media;1.0556537102473498;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;3;III;avviamenti;rapporti;160530.0;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;3;III;avviamenti;lavoratori;140275.0;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;3;III;avviamenti;media;1.1443949385136338;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;3;III;cessazioni;rapporti;137852.0;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;3;III;cessazioni;lavoratori;122735.0;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;3;III;cessazioni;media;1.1231678005458916;allegato-iv-trimestre-2023.xlsx
Puglia;2019;3;III;avviamenti;rapporti;324531.0;allegato-iv-trimestre-2023.xlsx
Puglia;2019;3;III;avviamenti;lavoratori;216772.0;allegato-iv-trimestre-2023.xlsx
Puglia;2019;3;III;avviamenti;media;1.4971075600169763;allegato-iv-trimestre-2023.xlsx
Puglia;2019;3;III;cessazioni;rapporti;323432.0;allegato-iv-trimestre-2023.xlsx
Puglia;2019;3;III;cessazioni;lavoratori;222334.0;allegato-iv-trimestre-2023.xlsx
Puglia;2019;3;III;cessazioni;media;1.4547122797232992;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;3;III;avviamenti;rapporti;77038.0;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;3;III;avviamenti;lavoratori;65912.0;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;3;III;avviamenti;media;1.1688008253428814;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;3;III;cessazioni;rapporti;98326.0;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;3;III;cessazioni;lavoratori;86212.0;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;3;III;cessazioni;media;1.1405140815663712;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;3;III;avviamenti;rapporti;216400.0;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;3;III;avviamenti;lavoratori;171659.0;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;3;III;avviamenti;media;1.2606388246465376;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;3;III;cessazioni;rapporti;207537.0;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;3;III;cessazioni;lavoratori;164481.0;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;3;III;cessazioni;media;1.2617688365221515;allegato-iv-trimestre-2023.xlsx
Toscana;2019;3;III;avviamenti;rapporti;175938.0;allegato-iv-trimestre-2023.xlsx
Toscana;2019;3;III;avviamenti;lavoratori;148029.0;allegato-iv-trimestre-2023.xlsx
Toscana;2019;3;III;avviamenti;media;1.1885373811888211;allegato-iv-trimestre-2023.xlsx
Toscana;2019;3;III;cessazioni;rapporti;180333.0;allegato-iv-trimestre-2023.xlsx
Toscana;2019;3;III;cessazioni;lavoratori;155220.0;allegato-iv-trimestre-2023.xlsx
Toscana;2019;3;III;cessazioni;media;1.1617897178198686;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;3;III;avviamenti;rapporti;3019290.0;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;3;III;avviamenti;lavoratori;2308399.0;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;3;III;avviamenti;media;1.3079584595210794;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;3;III;cessazioni;rapporti;2967936.0;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;3;III;cessazioni;lavoratori;2310988.0;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;3;III;cessazioni;media;1.284271489077399;allegato-iv-trimestre-2023.xlsx
Trento;2019;3;III;avviamenti;rapporti;50267.0;allegato-iv-trimestre-2023.xlsx
Trento;2019;3;III;avviamenti;lavoratori;44544.0;allegato-iv-trimestre-2023.xlsx
Trento;2019;3;III;avviamenti;media;1.1284797054597702;allegato-iv-trimestre-2023.xlsx
Trento;2019;3;III;cessazioni;rapporti;48495.0;allegato-iv-trimestre-2023.xlsx
Trento;2019;3;III;cessazioni;lavoratori;44214.0;allegato-iv-trimestre-2023.xlsx
Trento;2019;3;III;cessazioni;media;1.0968245352150903;allegato-iv-trimestre-2023.xlsx
Umbria;2019;3;III;avviamenti;rapporti;37617.0;allegato-iv-trimestre-2023.xlsx
Umbria;2019;3;III;avviamenti;lavoratori;30188.0;allegato-iv-trimestre-2023.xlsx
Umbria;2019;3;III;avviamenti;media;1.2460911620511461;allegato-iv-trimestre-2023.xlsx
Umbria;2019;3;III;cessazioni;rapporti;33665.0;allegato-iv-trimestre-2023.xlsx
Umbria;2019;3;III;cessazioni;lavoratori;27530.0;allegato-iv-trimestre-2023.xlsx
Umbria;2019;3;III;cessazioni;media;1.2228478023973848;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;3;III;avviamenti;rapporti;8880.0;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;3;III;avviamenti;lavoratori;6956.0;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;3;III;avviamenti;media;1.2765957446808511;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;3;III;cessazioni;rapporti;10103.0;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;3;III;cessazioni;lavoratori;8255.0;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;3;III;cessazioni;media;1.2238643246517262;allegato-iv-trimestre-2023.xlsx
Veneto;2019;3;III;avviamenti;rapporti;210188.0;allegato-iv-trimestre-2023.xlsx
Veneto;2019;3;III;avviamenti;lavoratori;185139.0;allegato-iv-trimestre-2023.xlsx
Veneto;2019;3;III;avviamenti;media;1.1352983434068458;allegato-iv-trimestre-2023.xlsx
Veneto;2019;3;III;cessazioni;rapporti;210515.0;allegato-iv-trimestre-2023.xlsx
Veneto;2019;3;III;cessazioni;lavoratori;188938.0;allegato-iv-trimestre-2023.xlsx
Veneto;2019;3;III;cessazioni;media;1.1142014840847263;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;4;IV;avviamenti;rapporti;54254.0;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;4;IV;avviamenti;lavoratori;43362.0;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;4;IV;avviamenti;media;1.25118767584521;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;4;IV;cessazioni;rapporti;70956.0;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;4;IV;cessazioni;lavoratori;58711.0;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;4;IV;cessazioni;media;1.2085639828992862;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;4;IV;avviamenti;rapporti;30430.0;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;4;IV;avviamenti;lavoratori;22330.0;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;4;IV;avviamenti;media;1.3627407075682938;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;4;IV;cessazioni;rapporti;51821.0;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;4;IV;cessazioni;lavoratori;40087.0;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;4;IV;cessazioni;media;1.292713348467084;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;4;IV;avviamenti;rapporti;47926.0;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;4;IV;avviamenti;lavoratori;43935.0;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;4;IV;avviamenti;media;1.0908387390463183;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;4;IV;cessazioni;rapporti;66268.0;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;4;IV;cessazioni;lavoratori;58326.0;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;4;IV;cessazioni;media;1.1361656894009533;allegato-iv-trimestre-2023.xlsx
Calabria;2019;4;IV;avviamenti;rapporti;87867.0;allegato-iv-trimestre-2023.xlsx
Calabria;2019;4;IV;avviamenti;lavoratori;71130.0;allegato-iv-trimestre-2023.xlsx
Calabria;2019;4;IV;avviamenti;media;1.235301560522986;allegato-iv-trimestre-2023.xlsx
Calabria;2019;4;IV;cessazioni;rapporti;142114.0;allegato-iv-trimestre-2023.xlsx
Calabria;2019;4;IV;cessazioni;lavoratori;121986.0;allegato-iv-trimestre-2023.xlsx
Calabria;2019;4;IV;cessazioni;media;1.1650025412752283;allegato-iv-trimestre-2023.xlsx
Campania;2019;4;IV;avviamenti;rapporti;211109.0;allegato-iv-trimestre-2023.xlsx
Campania;2019;4;IV;avviamenti;lavoratori;154527.0;allegato-iv-trimestre-2023.xlsx
