regione;anno;trimestre;trimestre_roman;flusso;rapporti;lavoratori;media;file_origine
Campania;2020;4;IV;avviamenti;170232.0;145666.0;1.168646080760095;allegato-iv-trimestre-2024.xlsx
Campania;2020;4;IV;cessazioni;211528.0;187889.0;1.1258136452905705;allegato-iv-trimestre-2024.xlsx
Emilia Romagna;2020;4;IV;avviamenti;169275.0;138132.0;1.2254582573190862;allegato-iv-trimestre-2024.xlsx
Emilia Romagna;2020;4;IV;cessazioni;233895.0;195635.0;1.195568277659928;allegato-iv-trimestre-2024.xlsx
Friuli Venezia Giulia;2020;4;IV;avviamenti;38880.0;33564.0;1.1583839828387559;allegato-iv-trimestre-2024.xlsx
Friuli Venezia Giulia;2020;4;IV;cessazioni;46535.0;41486.0;1.1217037072747433;allegato-iv-trimestre-2024.xlsx
Lazio;2020;4;IV;avviamenti;379343.0;214004.0;1.7725977084540476;allegato-iv-trimestre-2024.xlsx
Lazio;2020;4;IV;cessazioni;393605.0;227726.0;1.7284148494243081;allegato-iv-trimestre-2024.xlsx
Liguria;2020;4;IV;avviamenti;47820.0;41575.0;1.150210463018641;allegato-iv-trimestre-2024.xlsx
Liguria;2020;4;IV;cessazioni;52536.0;47642.0;1.1027244867973636;allegato-iv-trimestre-2024.xlsx
Lombardia;2020;4;IV;avviamenti;359733.0;289361.0;1.2431979430538325;allegato-iv-trimestre-2024.xlsx
Lombardia;2020;4;IV;cessazioni;377683.0;308888.0;1.2227182668151564;allegato-iv-trimestre-2024.xlsx
Marche;2020;4;IV;avviamenti;51548.0;43574.0;1.1829990361224583;allegato-iv-trimestre-2024.xlsx
Marche;2020;4;IV;cessazioni;63068.0;54897.0;1.1488423775433994;allegato-iv-trimestre-2024.xlsx
Molise;2020;4;IV;avviamenti;8867.0;7525.0;1.1783388704318938;allegato-iv-trimestre-2024.xlsx
Molise;2020;4;IV;cessazioni;12588.0;10710.0;1.1753501400560225;allegato-iv-trimestre-2024.xlsx
N.D. (c );2020;4;IV;avviamenti;447.0;442.0;1.01131221719457;allegato-iv-trimestre-2024.xlsx
N.D. (c );2020;4;IV;cessazioni;613.0;592.0;1.035472972972973;allegato-iv-trimestre-2024.xlsx
Piemonte;2020;4;IV;avviamenti;128555.0;108487.0;1.184980688930471;allegato-iv-trimestre-2024.xlsx
Piemonte;2020;4;IV;cessazioni;146521.0;126453.0;1.1586992795742292;allegato-iv-trimestre-2024.xlsx
Puglia;2020;4;IV;avviamenti;227821.0;168834.0;1.3493786796498335;allegato-iv-trimestre-2024.xlsx
Puglia;2020;4;IV;cessazioni;335610.0;243561.0;1.3779299641568232;allegato-iv-trimestre-2024.xlsx
Sardegna;2020;4;IV;avviamenti;55805.0;45296.0;1.2320072412575063;allegato-iv-trimestre-2024.xlsx
Sardegna;2020;4;IV;cessazioni;68537.0;59151.0;1.158678636033203;allegato-iv-trimestre-2024.xlsx
Sicilia;2020;4;IV;avviamenti;182657.0;147623.0;1.2373207427026953;allegato-iv-trimestre-2024.xlsx
Sicilia;2020;4;IV;cessazioni;264646.0;227031.0;1.165682219608776;allegato-iv-trimestre-2024.xlsx
Toscana;2020;4;IV;avviamenti;134424.0;112902.0;1.1906254982196949;allegato-iv-trimestre-2024.xlsx
Toscana;2020;4;IV;cessazioni;169069.0;145837.0;1.1593011375713982;allegato-iv-trimestre-2024.xlsx
Totale (d);2020;4;IV;avviamenti;2347228.0;1794155.0;1.3082637787705076;allegato-iv-trimestre-2024.xlsx
Totale (d);2020;4;IV;cessazioni;2946055.0;2328523.0;1.2652033069890227;allegato-iv-trimestre-2024.xlsx
Trento;2020;4;IV;avviamenti;20858.0;17416.0;1.197634359209922;allegato-iv-trimestre-2024.xlsx
Trento;2020;4;IV;cessazioni;38949.0;34312.0;1.1351422242947073;allegato-iv-trimestre-2024.xlsx
Umbria;2020;4;IV;avviamenti;30211.0;24330.0;1.241718043567612;allegato-iv-trimestre-2024.xlsx
Umbria;2020;4;IV;cessazioni;39206.0;33084.0;1.1850441300930963;allegato-iv-trimestre-2024.xlsx
Valle d’Aosta/Vallée d’Aoste;2020;4;IV;avviamenti;4929.0;3790.0;1.3005277044854882;allegato-iv-trimestre-2024.xlsx
Valle d’Aosta/Vallée d’Aoste;2020;4;IV;cessazioni;6589.0;5343.0;1.2332023207935616;allegato-iv-trimestre-2024.xlsx
Veneto;2020;4;IV;avviamenti;164466.0;138636.0;1.1863152427940795;allegato-iv-trimestre-2024.xlsx
Veneto;2020;4;IV;cessazioni;192140.0;167187.0;1.1492520351462734;allegato-iv-trimestre-2024.xlsx
Abruzzo;2021;1;I;avviamenti;43475.0;37508.0;1.1590860616401835;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;1;I;cessazioni;28285.0;23663.0;1.195326036428179;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;1;I;avviamenti;37207.0;29634.0;1.2555510562192076;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;1;I;cessazioni;17041.0;13389.0;1.2727612218985735;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;1;I;avviamenti;19493.0;17751.0;1.0981353163202072;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;1;I;cessazioni;14380.0;13199.0;1.0894764754905675;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;1;I;avviamenti;80092.0;67021.0;1.195028423926829;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;1;I;cessazioni;49149.0;39066.0;1.2581016740900015;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;1;I;avviamenti;175092.0;153037.0;1.1441154753425642;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;1;I;cessazioni;108670.0;91646.0;1.1857582436767562;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;1;I;avviamenti;201055.0;168988.0;1.1897590361445782;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;1;I;cessazioni;125118.0;102263.0;1.2234923677185296;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;1;I;avviamenti;40800.0;36196.0;1.1271963752900873;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;1;I;cessazioni;27260.0;23511.0;1.1594572753179362;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;1;I;avviamenti;359732.0;209854.0;1.7142013018574818;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;1;I;cessazioni;291312.0;153221.0;1.9012537445911462;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;1;I;avviamenti;41062.0;35944.0;1.1423881593590028;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;1;I;cessazioni;32596.0;28328.0;1.1506636543349336;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;1;I;avviamenti;325343.0;267501.0;1.2162309673608698;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;1;I;cessazioni;253595.0;205105.0;1.2364154945028156;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;1;I;avviamenti;51182.0;44793.0;1.142633893688746;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;1;I;cessazioni;33910.0;29365.0;1.1547760939894431;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;1;I;avviamenti;9157.0;7978.0;1.1477813988468288;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;1;I;cessazioni;5758.0;4880.0;1.1799180327868852;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2021;1;I;avviamenti;576.0;555.0;1.037837837837838;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2021;1;I;cessazioni;442.0;438.0;1.0091324200913243;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2021;1;I;avviamenti;116518.0;100211.0;1.1627266467753041;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2021;1;I;cessazioni;91545.0;78359.0;1.1682767773963425;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2021;1;I;avviamenti;241127.0;181892.0;1.3256602819255383;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2021;1;I;cessazioni;141170.0;103084.0;1.3694656784758061;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2021;1;I;avviamenti;54778.0;44500.0;1.2309662921348314;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2021;1;I;cessazioni;37837.0;29233.0;1.2943249067834297;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;1;I;avviamenti;189391.0;160012.0;1.183604979626528;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;1;I;cessazioni;104538.0;81661.0;1.2801459693121564;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;1;I;avviamenti;131737.0;111950.0;1.1767485484591336;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;1;I;cessazioni;88233.0;72957.0;1.2093836095234178;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;1;I;avviamenti;2322862.0;1828061.0;1.2706698518266075;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;1;I;cessazioni;1599924.0;1205033.0;1.3277013990488227;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;1;I;avviamenti;20352.0;17389.0;1.1703950773477485;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;1;I;cessazioni;15359.0;12921.0;1.1886850862936305;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;1;I;avviamenti;28683.0;24986.0;1.1479628592011526;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;1;I;cessazioni;18400.0;15878.0;1.1588361254566066;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;1;I;avviamenti;4702.0;3927.0;1.1973516679399032;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;1;I;cessazioni;3658.0;2965.0;1.233726812816189;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;1;I;avviamenti;151308.0;134925.0;1.1214230127848805;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;1;I;cessazioni;111668.0;98965.0;1.1283585105845502;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;2;II;avviamenti;66437.0;55893.0;1.1886461632046947;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;2;II;cessazioni;50928.0;41830.0;1.217499402342816;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;2;II;avviamenti;39745.0;31230.0;1.2726544988792827;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;2;II;cessazioni;37300.0;27546.0;1.3540985987076164;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;2;II;avviamenti;49744.0;44984.0;1.1058154010314778;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;2;II;cessazioni;22815.0;20718.0;1.1012163336229366;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;2;II;avviamenti;83457.0;71205.0;1.1720665683589635;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;2;II;cessazioni;64349.0;49919.0;1.289068290630822;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;2;II;avviamenti;206644.0;170471.0;1.2121944494958086;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;2;II;cessazioni;182532.0;144288.0;1.2650532268795742;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;2;II;avviamenti;257741.0;208147.0;1.2382643035931338;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;2;II;cessazioni;209338.0;168018.0;1.2459260317346952;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;2;II;avviamenti;48632.0;41939.0;1.1595889267746011;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;2;II;cessazioni;44737.0;38115.0;1.1737373737373737;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;2;II;avviamenti;420363.0;222352.0;1.8905294308124057;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;2;II;cessazioni;427928.0;227462.0;1.8813164396690436;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;2;II;avviamenti;73969.0;63092.0;1.1723990363279022;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;2;II;cessazioni;54781.0;46168.0;1.1865577889447236;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;2;II;avviamenti;401200.0;320470.0;1.251911255343714;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;2;II;cessazioni;386777.0;306414.0;1.262269348006292;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;2;II;avviamenti;77259.0;64657.0;1.1949054240066814;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;2;II;cessazioni;62887.0;51607.0;1.2185749995155697;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;2;II;avviamenti;12188.0;10273.0;1.1864109802394627;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;2;II;cessazioni;9823.0;8023.0;1.2243549794341269;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2021;2;II;avviamenti;753.0;731.0;1.0300957592339262;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2021;2;II;cessazioni;563.0;531.0;1.0602636534839924;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2021;2;II;avviamenti;132338.0;112298.0;1.178453756968067;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2021;2;II;cessazioni;135131.0;114432.0;1.1808847175615214;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2021;2;II;avviamenti;299543.0;217046.0;1.3800899348525197;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2021;2;II;cessazioni;251360.0;177009.0;1.4200407888864408;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2021;2;II;avviamenti;95770.0;81740.0;1.171641791044776;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2021;2;II;cessazioni;63621.0;50982.0;1.2479110274214429;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;2;II;avviamenti;209550.0;169920.0;1.2332274011299436;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;2;II;cessazioni;195033.0;149452.0;1.3049875545325589;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;2;II;avviamenti;186195.0;155473.0;1.1976034423983586;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;2;II;cessazioni;150656.0;124486.0;1.2102244429092428;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;2;II;avviamenti;2955320.0;2253168.0;1.3116287822301755;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;2;II;cessazioni;2589134.0;1916027.0;1.3513035045957076;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;2;II;avviamenti;42418.0;37078.0;1.144020713091321;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;2;II;cessazioni;24327.0;21023.0;1.1571612043951862;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;2;II;avviamenti;32806.0;27249.0;1.2039340893243788;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;2;II;cessazioni;32019.0;25896.0;1.2364457831325302;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;2;II;avviamenti;8393.0;7299.0;1.1498835456911907;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;2;II;cessazioni;5543.0;4619.0;1.200043299415458;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;2;II;avviamenti;210175.0;182735.0;1.1501628040605247;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;2;II;cessazioni;176686.0;152444.0;1.1590223295111648;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;3;III;avviamenti;68406.0;58256.0;1.1742309804998627;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;3;III;cessazioni;67934.0;59028.0;1.1508775496374601;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;3;III;avviamenti;37725.0;28936.0;1.3037392867016864;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;3;III;cessazioni;35480.0;27213.0;1.3037886304339839;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;3;III;avviamenti;60762.0;51562.0;1.178425972615492;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;3;III;cessazioni;49777.0;43613.0;1.1413340059156674;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;3;III;avviamenti;96524.0;86923.0;1.1104540800478584;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;3;III;cessazioni;81513.0;72454.0;1.1250310541861044;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;3;III;avviamenti;236398.0;187412.0;1.261381341643011;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;3;III;cessazioni;219145.0;171894.0;1.274884521856493;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;3;III;avviamenti;258801.0;221795.0;1.1668477648278817;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;3;III;cessazioni;253595.0;220179.0;1.1517674255946297;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;3;III;avviamenti;57353.0;49746.0;1.1529168174325575;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;3;III;cessazioni;53530.0;47383.0;1.1297300719667391;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;3;III;avviamenti;405397.0;248565.0;1.6309496509967212;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;3;III;cessazioni;380679.0;229910.0;1.6557739985211604;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;3;III;avviamenti;64781.0;56623.0;1.1440757289440686;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;3;III;cessazioni;67870.0;60194.0;1.127521015383593;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;3;III;avviamenti;464907.0;383023.0;1.2137835064735016;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;3;III;cessazioni;402549.0;332283.0;1.2114643240851923;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;3;III;avviamenti;75432.0;63319.0;1.1913011892165069;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;3;III;cessazioni;79440.0;68297.0;1.163155043413327;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;3;III;avviamenti;13840.0;11428.0;1.2110605530276515;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;3;III;cessazioni;12942.0;10846.0;1.1932509680988383;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2021;3;III;avviamenti;738.0;699.0;1.055793991416309;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2021;3;III;cessazioni;977.0;934.0;1.0460385438972162;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2021;3;III;avviamenti;170138.0;148431.0;1.1462430354845012;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2021;3;III;cessazioni;141078.0;123981.0;1.1379001621216154;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2021;3;III;avviamenti;313320.0;221121.0;1.4169617539718073;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2021;3;III;cessazioni;300857.0;215751.0;1.3944639885794272;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2021;3;III;avviamenti;88526.0;75903.0;1.1663043621464237;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2021;3;III;cessazioni;99132.0;86264.0;1.1491699897987573;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;3;III;avviamenti;233890.0;189461.0;1.2345020875008577;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;3;III;cessazioni;205291.0;164129.0;1.2507905367119765;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;3;III;avviamenti;187566.0;158595.0;1.182672845928308;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;3;III;cessazioni;179826.0;154452.0;1.16428404941341;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;3;III;avviamenti;3166605.0;2477947.0;1.2779147415178775;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;3;III;cessazioni;2940079.0;2311305.0;1.272042850251265;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;3;III;avviamenti;52368.0;46049.0;1.1372233924732351;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;3;III;cessazioni;50821.0;45625.0;1.1138849315068493;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;3;III;avviamenti;40276.0;33823.0;1.19078733406262;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;3;III;cessazioni;33829.0;28578.0;1.1837427391699908;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;3;III;avviamenti;9023.0;7673.0;1.175941613449759;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;3;III;cessazioni;9817.0;8673.0;1.1319036089011876;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;3;III;avviamenti;230434.0;202282.0;1.1391720469443647;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;3;III;cessazioni;213997.0;190189.0;1.1251807412626387;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;4;IV;avviamenti;57845.0;47013.0;1.2304043562418905;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;4;IV;cessazioni;72153.0;60500.0;1.1926115702479338;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;4;IV;avviamenti;29511.0;22403.0;1.3172789358568049;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;4;IV;cessazioni;50388.0;39720.0;1.2685800604229607;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;4;IV;avviamenti;49984.0;45072.0;1.108981185658502;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;4;IV;cessazioni;65761.0;57298.0;1.147701490453419;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;4;IV;avviamenti;86564.0;69827.0;1.2396923826027182;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;4;IV;cessazioni;135346.0;117961.0;1.1473792185552851;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;4;IV;avviamenti;221453.0;170242.0;1.3008129603740557;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;4;IV;cessazioni;271187.0;218791.0;1.2394796860931208;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;4;IV;avviamenti;224231.0;177712.0;1.2617662285045468;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;4;IV;cessazioni;285425.0;233525.0;1.2222460122042609;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;4;IV;avviamenti;50198.0;41709.0;1.2035292143182525;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;4;IV;cessazioni;59357.0;51377.0;1.1553224205383732;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;4;IV;avviamenti;457572.0;247712.0;1.8471935150497352;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;4;IV;cessazioni;480726.0;268001.0;1.79374703825732;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;4;IV;avviamenti;60696.0;51837.0;1.1709010938132993;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;4;IV;cessazioni;65854.0;58143.0;1.132621295770772;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;4;IV;avviamenti;475334.0;366616.0;1.2965446134374932;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;4;IV;cessazioni;492819.0;385456.0;1.278535033830061;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;4;IV;avviamenti;63857.0;52598.0;1.214057568728849;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;4;IV;cessazioni;74234.0;62982.0;1.1786542186656506;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;4;IV;avviamenti;10484.0;8894.0;1.1787722059815606;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;4;IV;cessazioni;13920.0;11810.0;1.178662150719729;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2021;4;IV;avviamenti;1046.0;762.0;1.372703412073491;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2021;4;IV;cessazioni;1122.0;826.0;1.3583535108958837;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2021;4;IV;avviamenti;155904.0;128758.0;1.210829618353811;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2021;4;IV;cessazioni;176248.0;149058.0;1.1824122153792485;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2021;4;IV;avviamenti;249907.0;179593.0;1.391518600390884;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2021;4;IV;cessazioni;358834.0;252589.0;1.4206240176729785;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2021;4;IV;avviamenti;67533.0;53338.0;1.2661329633657055;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2021;4;IV;cessazioni;85477.0;71159.0;1.2012113717168593;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;4;IV;avviamenti;207363.0;163933.0;1.264925304850152;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;4;IV;cessazioni;285722.0;238711.0;1.1969368818361952;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;4;IV;avviamenti;166092.0;133252.0;1.2464503347041695;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;4;IV;cessazioni;200918.0;167241.0;1.2013680855771014;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;4;IV;avviamenti;2927572.0;2156669.0;1.3574507724643883;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;4;IV;cessazioni;3500900.0;2661042.0;1.315612455571915;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;4;IV;avviamenti;41797.0;36557.0;1.1433378012418962;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;4;IV;cessazioni;44807.0;39554.0;1.132805784497143;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;4;IV;avviamenti;36568.0;29119.0;1.2558123561935506;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;4;IV;cessazioni;44706.0;37060.0;1.2063140852671344;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;4;IV;avviamenti;12499.0;10514.0;1.1887958911926955;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;4;IV;cessazioni;7822.0;6458.0;1.2112109012078043;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;4;IV;avviamenti;201134.0;169685.0;1.1853375372012847;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;4;IV;cessazioni;228074.0;197276.0;1.1561163040613152;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2022;1;I;avviamenti;59428.0;50042.0;1.187562447544063;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2022;1;I;cessazioni;42885.0;35501.0;1.2079941410101125;Allegato-III-Trimestre-CO-2025.xlsx
